time,local_time,total_demand,heating_demand,cooling_demand
19/01/2019 04:00,19/01/2019 04:00,3.219,3.219,0
19/01/2019 05:00,19/01/2019 05:00,3.286,3.286,0
19/01/2019 06:00,19/01/2019 06:00,3.425,3.425,0
19/01/2019 07:00,19/01/2019 07:00,3.512,3.512,0
19/01/2019 08:00,19/01/2019 08:00,3.525,3.525,0
19/01/2019 09:00,19/01/2019 09:00,3.455,3.455,0
19/01/2019 10:00,19/01/2019 10:00,3.329,3.329,0
19/01/2019 11:00,19/01/2019 11:00,3.207,3.207,0
19/01/2019 12:00,19/01/2019 12:00,3.084,3.084,0
19/01/2019 13:00,19/01/2019 13:00,2.954,2.954,0
19/01/2019 14:00,19/01/2019 14:00,2.86,2.86,0
19/01/2019 15:00,19/01/2019 15:00,2.85,2.85,0
19/01/2019 16:00,19/01/2019 16:00,2.985,2.985,0
19/01/2019 17:00,19/01/2019 17:00,3.235,3.235,0
19/01/2019 18:00,19/01/2019 18:00,3.278,3.278,0
19/01/2019 19:00,19/01/2019 19:00,3.106,3.106,0
19/01/2019 20:00,19/01/2019 20:00,2.985,2.985,0
19/01/2019 21:00,19/01/2019 21:00,3.027,3.027,0
19/01/2019 22:00,19/01/2019 22:00,3.078,3.078,0
19/01/2019 23:00,19/01/2019 23:00,3.066,3.066,0
20/01/2019 00:00,20/01/2019 00:00,3.139,3.139,0
20/01/2019 01:00,20/01/2019 01:00,3.184,3.184,0
20/01/2019 02:00,20/01/2019 02:00,3.19,3.19,0
20/01/2019 03:00,20/01/2019 03:00,3.17,3.17,0
20/01/2019 04:00,20/01/2019 04:00,3.167,3.167,0
20/01/2019 05:00,20/01/2019 05:00,3.228,3.228,0
20/01/2019 06:00,20/01/2019 06:00,3.359,3.359,0
20/01/2019 07:00,20/01/2019 07:00,3.44,3.44,0
20/01/2019 08:00,20/01/2019 08:00,3.449,3.449,0
20/01/2019 09:00,20/01/2019 09:00,3.377,3.377,0
20/01/2019 10:00,20/01/2019 10:00,3.253,3.253,0
20/01/2019 11:00,20/01/2019 11:00,3.133,3.133,0
20/01/2019 12:00,20/01/2019 12:00,3.013,3.013,0
20/01/2019 13:00,20/01/2019 13:00,2.887,2.887,0
20/01/2019 14:00,20/01/2019 14:00,2.797,2.797,0
20/01/2019 15:00,20/01/2019 15:00,2.791,2.791,0
20/01/2019 16:00,20/01/2019 16:00,2.927,2.927,0
20/01/2019 17:00,20/01/2019 17:00,3.177,3.177,0
20/01/2019 18:00,20/01/2019 18:00,3.226,3.226,0
20/01/2019 19:00,20/01/2019 19:00,3.062,3.062,0
20/01/2019 20:00,20/01/2019 20:00,2.949,2.949,0
20/01/2019 21:00,20/01/2019 21:00,2.998,2.998,0
20/01/2019 22:00,20/01/2019 22:00,3.055,3.055,0
20/01/2019 23:00,20/01/2019 23:00,3.051,3.051,0
21/01/2019 00:00,21/01/2019 00:00,3.132,3.132,0
21/01/2019 01:00,21/01/2019 01:00,3.184,3.184,0
21/01/2019 02:00,21/01/2019 02:00,3.198,3.198,0
21/01/2019 03:00,21/01/2019 03:00,3.186,3.186,0
21/01/2019 04:00,21/01/2019 04:00,3.191,3.191,0
21/01/2019 05:00,21/01/2019 05:00,3.26,3.26,0
21/01/2019 06:00,21/01/2019 06:00,3.4,3.4,0
21/01/2019 07:00,21/01/2019 07:00,3.489,3.489,0
21/01/2019 08:00,21/01/2019 08:00,3.504,3.504,0
21/01/2019 09:00,21/01/2019 09:00,3.438,3.438,0
21/01/2019 10:00,21/01/2019 10:00,3.316,3.316,0
21/01/2019 11:00,21/01/2019 11:00,3.197,3.197,0
21/01/2019 12:00,21/01/2019 12:00,3.078,3.078,0
21/01/2019 13:00,21/01/2019 13:00,2.951,2.951,0
21/01/2019 14:00,21/01/2019 14:00,2.86,2.86,0
21/01/2019 15:00,21/01/2019 15:00,2.853,2.853,0
21/01/2019 16:00,21/01/2019 16:00,2.992,2.992,0
21/01/2019 17:00,21/01/2019 17:00,3.247,3.247,0
21/01/2019 18:00,21/01/2019 18:00,3.295,3.295,0
21/01/2019 19:00,21/01/2019 19:00,3.126,3.126,0
21/01/2019 20:00,21/01/2019 20:00,3.008,3.008,0
21/01/2019 21:00,21/01/2019 21:00,3.055,3.055,0
21/01/2019 22:00,21/01/2019 22:00,3.11,3.11,0
21/01/2019 23:00,21/01/2019 23:00,3.102,3.102,0
22/01/2019 00:00,22/01/2019 00:00,3.182,3.182,0
22/01/2019 01:00,22/01/2019 01:00,3.232,3.232,0
22/01/2019 02:00,22/01/2019 02:00,3.243,3.243,0
22/01/2019 03:00,22/01/2019 03:00,3.228,3.228,0
22/01/2019 04:00,22/01/2019 04:00,3.23,3.23,0
22/01/2019 05:00,22/01/2019 05:00,3.298,3.298,0
22/01/2019 06:00,22/01/2019 06:00,3.437,3.437,0
22/01/2019 07:00,22/01/2019 07:00,3.526,3.526,0
22/01/2019 08:00,22/01/2019 08:00,3.541,3.541,0
22/01/2019 09:00,22/01/2019 09:00,3.474,3.474,0
22/01/2019 10:00,22/01/2019 10:00,3.352,3.352,0
22/01/2019 11:00,22/01/2019 11:00,3.234,3.234,0
22/01/2019 12:00,22/01/2019 12:00,3.117,3.117,0
22/01/2019 13:00,22/01/2019 13:00,2.992,2.992,0
22/01/2019 14:00,22/01/2019 14:00,2.905,2.905,0
22/01/2019 15:00,22/01/2019 15:00,2.903,2.903,0
22/01/2019 16:00,22/01/2019 16:00,3.051,3.051,0
22/01/2019 17:00,22/01/2019 17:00,3.318,3.318,0
22/01/2019 18:00,22/01/2019 18:00,3.375,3.375,0
22/01/2019 19:00,22/01/2019 19:00,3.21,3.21,0
22/01/2019 20:00,22/01/2019 20:00,3.098,3.098,0
22/01/2019 21:00,22/01/2019 21:00,3.154,3.154,0
22/01/2019 22:00,22/01/2019 22:00,3.22,3.22,0
22/01/2019 23:00,22/01/2019 23:00,3.222,3.222,0
23/01/2019 00:00,23/01/2019 00:00,3.313,3.313,0
23/01/2019 01:00,23/01/2019 01:00,3.374,3.374,0
23/01/2019 02:00,23/01/2019 02:00,3.395,3.395,0
23/01/2019 03:00,23/01/2019 03:00,3.387,3.387,0
23/01/2019 04:00,23/01/2019 04:00,3.398,3.398,0
23/01/2019 05:00,23/01/2019 05:00,3.477,3.477,0
23/01/2019 06:00,23/01/2019 06:00,3.631,3.631,0
23/01/2019 07:00,23/01/2019 07:00,3.731,3.731,0
23/01/2019 08:00,23/01/2019 08:00,3.753,3.753,0
23/01/2019 09:00,23/01/2019 09:00,3.686,3.686,0
23/01/2019 10:00,23/01/2019 10:00,3.559,3.559,0
23/01/2019 11:00,23/01/2019 11:00,3.436,3.436,0
23/01/2019 12:00,23/01/2019 12:00,3.311,3.311,0
23/01/2019 13:00,23/01/2019 13:00,3.178,3.178,0
23/01/2019 14:00,23/01/2019 14:00,3.082,3.082,0
23/01/2019 15:00,23/01/2019 15:00,3.077,3.077,0
23/01/2019 16:00,23/01/2019 16:00,3.228,3.228,0
23/01/2019 17:00,23/01/2019 17:00,3.504,3.504,0
23/01/2019 18:00,23/01/2019 18:00,3.556,3.556,0
23/01/2019 19:00,23/01/2019 19:00,3.373,3.373,0
23/01/2019 20:00,23/01/2019 20:00,3.245,3.245,0
23/01/2019 21:00,23/01/2019 21:00,3.293,3.293,0
23/01/2019 22:00,23/01/2019 22:00,3.349,3.349,0
23/01/2019 23:00,23/01/2019 23:00,3.336,3.336,0
24/01/2019 00:00,24/01/2019 00:00,3.416,3.416,0
24/01/2019 01:00,24/01/2019 01:00,3.462,3.462,0
24/01/2019 02:00,24/01/2019 02:00,3.464,3.464,0
24/01/2019 03:00,24/01/2019 03:00,3.438,3.438,0
24/01/2019 04:00,24/01/2019 04:00,3.428,3.428,0
24/01/2019 05:00,24/01/2019 05:00,3.486,3.486,0
24/01/2019 06:00,24/01/2019 06:00,3.616,3.616,0
24/01/2019 07:00,24/01/2019 07:00,3.69,3.69,0
24/01/2019 08:00,24/01/2019 08:00,3.685,3.685,0
24/01/2019 09:00,24/01/2019 09:00,3.591,3.591,0
24/01/2019 10:00,24/01/2019 10:00,3.44,3.44,0
24/01/2019 11:00,24/01/2019 11:00,3.293,3.293,0
24/01/2019 12:00,24/01/2019 12:00,3.146,3.146,0
24/01/2019 13:00,24/01/2019 13:00,2.992,2.992,0
24/01/2019 14:00,24/01/2019 14:00,2.874,2.874,0
24/01/2019 15:00,24/01/2019 15:00,2.841,2.841,0
24/01/2019 16:00,24/01/2019 16:00,2.951,2.951,0
24/01/2019 17:00,24/01/2019 17:00,3.17,3.17,0
24/01/2019 18:00,24/01/2019 18:00,3.184,3.184,0
24/01/2019 19:00,24/01/2019 19:00,2.988,2.988,0
24/01/2019 20:00,24/01/2019 20:00,2.843,2.843,0
24/01/2019 21:00,24/01/2019 21:00,2.854,2.854,0
24/01/2019 22:00,24/01/2019 22:00,2.871,2.871,0
24/01/2019 23:00,24/01/2019 23:00,2.828,2.828,0
25/01/2019 00:00,25/01/2019 00:00,2.864,2.864,0
25/01/2019 01:00,25/01/2019 01:00,2.871,2.871,0
25/01/2019 02:00,25/01/2019 02:00,2.842,2.842,0
25/01/2019 03:00,25/01/2019 03:00,2.79,2.79,0
25/01/2019 04:00,25/01/2019 04:00,2.754,2.754,0
25/01/2019 05:00,25/01/2019 05:00,2.771,2.771,0
25/01/2019 06:00,25/01/2019 06:00,2.847,2.847,0
25/01/2019 07:00,25/01/2019 07:00,2.877,2.877,0
25/01/2019 08:00,25/01/2019 08:00,2.847,2.847,0
25/01/2019 09:00,25/01/2019 09:00,2.751,2.751,0
25/01/2019 10:00,25/01/2019 10:00,2.614,2.614,0
25/01/2019 11:00,25/01/2019 11:00,2.484,2.484,0
25/01/2019 12:00,25/01/2019 12:00,2.358,2.358,0
25/01/2019 13:00,25/01/2019 13:00,2.229,2.229,0
25/01/2019 14:00,25/01/2019 14:00,2.131,2.131,0
25/01/2019 15:00,25/01/2019 15:00,2.098,2.098,0
25/01/2019 16:00,25/01/2019 16:00,2.171,2.171,0
25/01/2019 17:00,25/01/2019 17:00,2.327,2.327,0
25/01/2019 18:00,25/01/2019 18:00,2.333,2.333,0
25/01/2019 19:00,25/01/2019 19:00,2.188,2.188,0
25/01/2019 20:00,25/01/2019 20:00,2.082,2.082,0
25/01/2019 21:00,25/01/2019 21:00,2.092,2.092,0
25/01/2019 22:00,25/01/2019 22:00,2.109,2.109,0
25/01/2019 23:00,25/01/2019 23:00,2.084,2.084,0
26/01/2019 00:00,26/01/2019 00:00,2.118,2.118,0
26/01/2019 01:00,26/01/2019 01:00,2.134,2.134,0
26/01/2019 02:00,26/01/2019 02:00,2.125,2.125,0
26/01/2019 03:00,26/01/2019 03:00,2.101,2.101,0
26/01/2019 04:00,26/01/2019 04:00,2.089,2.089,0
26/01/2019 05:00,26/01/2019 05:00,2.122,2.122,0
26/01/2019 06:00,26/01/2019 06:00,2.201,2.201,0
26/01/2019 07:00,26/01/2019 07:00,2.249,2.249,0
26/01/2019 08:00,26/01/2019 08:00,2.252,2.252,0
26/01/2019 09:00,26/01/2019 09:00,2.204,2.204,0
26/01/2019 10:00,26/01/2019 10:00,2.123,2.123,0
26/01/2019 11:00,26/01/2019 11:00,2.047,2.047,0
26/01/2019 12:00,26/01/2019 12:00,1.973,1.973,0
26/01/2019 13:00,26/01/2019 13:00,1.896,1.896,0
26/01/2019 14:00,26/01/2019 14:00,1.844,1.844,0
26/01/2019 15:00,26/01/2019 15:00,1.848,1.848,0
26/01/2019 16:00,26/01/2019 16:00,1.948,1.948,0
26/01/2019 17:00,26/01/2019 17:00,2.128,2.128,0
26/01/2019 18:00,26/01/2019 18:00,2.175,2.175,0
26/01/2019 19:00,26/01/2019 19:00,2.079,2.079,0
26/01/2019 20:00,26/01/2019 20:00,2.018,2.018,0
26/01/2019 21:00,26/01/2019 21:00,2.067,2.067,0
26/01/2019 22:00,26/01/2019 22:00,2.125,2.125,0
26/01/2019 23:00,26/01/2019 23:00,2.141,2.141,0
27/01/2019 00:00,27/01/2019 00:00,2.218,2.218,0
27/01/2019 01:00,27/01/2019 01:00,2.276,2.276,0
27/01/2019 02:00,27/01/2019 02:00,2.308,2.308,0
27/01/2019 03:00,27/01/2019 03:00,2.322,2.322,0
27/01/2019 04:00,27/01/2019 04:00,2.349,2.349,0
27/01/2019 05:00,27/01/2019 05:00,2.423,2.423,0
27/01/2019 06:00,27/01/2019 06:00,2.553,2.553,0
27/01/2019 07:00,27/01/2019 07:00,2.646,2.646,0
27/01/2019 08:00,27/01/2019 08:00,2.685,2.685,0
27/01/2019 09:00,27/01/2019 09:00,2.66,2.66,0
27/01/2019 10:00,27/01/2019 10:00,2.591,2.591,0
27/01/2019 11:00,27/01/2019 11:00,2.523,2.523,0
27/01/2019 12:00,27/01/2019 12:00,2.453,2.453,0
27/01/2019 13:00,27/01/2019 13:00,2.374,2.374,0
27/01/2019 14:00,27/01/2019 14:00,2.323,2.323,0
27/01/2019 15:00,27/01/2019 15:00,2.339,2.339,0
27/01/2019 16:00,27/01/2019 16:00,2.475,2.475,0
27/01/2019 17:00,27/01/2019 17:00,2.709,2.709,0
27/01/2019 18:00,27/01/2019 18:00,2.773,2.773,0
27/01/2019 19:00,27/01/2019 19:00,2.653,2.653,0
27/01/2019 20:00,27/01/2019 20:00,2.574,2.574,0
27/01/2019 21:00,27/01/2019 21:00,2.635,2.635,0
27/01/2019 22:00,27/01/2019 22:00,2.704,2.704,0
27/01/2019 23:00,27/01/2019 23:00,2.717,2.717,0
28/01/2019 00:00,28/01/2019 00:00,2.807,2.807,0
28/01/2019 01:00,28/01/2019 01:00,2.871,2.871,0
28/01/2019 02:00,28/01/2019 02:00,2.9,2.9,0
28/01/2019 03:00,28/01/2019 03:00,2.905,2.905,0
28/01/2019 04:00,28/01/2019 04:00,2.925,2.925,0
28/01/2019 05:00,28/01/2019 05:00,3.003,3.003,0
28/01/2019 06:00,28/01/2019 06:00,3.147,3.147,0
28/01/2019 07:00,28/01/2019 07:00,3.244,3.244,0
28/01/2019 08:00,28/01/2019 08:00,3.274,3.274,0
28/01/2019 09:00,28/01/2019 09:00,3.225,3.225,0
28/01/2019 10:00,28/01/2019 10:00,3.124,3.124,0
28/01/2019 11:00,28/01/2019 11:00,3.025,3.025,0
28/01/2019 12:00,28/01/2019 12:00,2.924,2.924,0
28/01/2019 13:00,28/01/2019 13:00,2.814,2.814,0
28/01/2019 14:00,28/01/2019 14:00,2.738,2.738,0
28/01/2019 15:00,28/01/2019 15:00,2.741,2.741,0
28/01/2019 16:00,28/01/2019 16:00,2.885,2.885,0
28/01/2019 17:00,28/01/2019 17:00,3.142,3.142,0
28/01/2019 18:00,28/01/2019 18:00,3.199,3.199,0
28/01/2019 19:00,28/01/2019 19:00,3.045,3.045,0
28/01/2019 20:00,28/01/2019 20:00,2.939,2.939,0
28/01/2019 21:00,28/01/2019 21:00,2.994,2.994,0
28/01/2019 22:00,28/01/2019 22:00,3.057,3.057,0
28/01/2019 23:00,28/01/2019 23:00,3.059,3.059,0
29/01/2019 00:00,29/01/2019 00:00,3.145,3.145,0
29/01/2019 01:00,29/01/2019 01:00,3.203,3.203,0
29/01/2019 02:00,29/01/2019 02:00,3.222,3.222,0
29/01/2019 03:00,29/01/2019 03:00,3.214,3.214,0
29/01/2019 04:00,29/01/2019 04:00,3.223,3.223,0
29/01/2019 05:00,29/01/2019 05:00,3.297,3.297,0
29/01/2019 06:00,29/01/2019 06:00,3.443,3.443,0
29/01/2019 07:00,29/01/2019 07:00,3.538,3.538,0
29/01/2019 08:00,29/01/2019 08:00,3.559,3.559,0
29/01/2019 09:00,29/01/2019 09:00,3.496,3.496,0
29/01/2019 10:00,29/01/2019 10:00,3.377,3.377,0
29/01/2019 11:00,29/01/2019 11:00,3.262,3.262,0
29/01/2019 12:00,29/01/2019 12:00,3.146,3.146,0
29/01/2019 13:00,29/01/2019 13:00,3.022,3.022,0
29/01/2019 14:00,29/01/2019 14:00,2.935,2.935,0
29/01/2019 15:00,29/01/2019 15:00,2.934,2.934,0
29/01/2019 16:00,29/01/2019 16:00,3.084,3.084,0
29/01/2019 17:00,29/01/2019 17:00,3.354,3.354,0
29/01/2019 18:00,29/01/2019 18:00,3.412,3.412,0
29/01/2019 19:00,29/01/2019 19:00,3.245,3.245,0
29/01/2019 20:00,29/01/2019 20:00,3.13,3.13,0
29/01/2019 21:00,29/01/2019 21:00,3.186,3.186,0
29/01/2019 22:00,29/01/2019 22:00,3.252,3.252,0
29/01/2019 23:00,29/01/2019 23:00,3.252,3.252,0
30/01/2019 00:00,30/01/2019 00:00,3.342,3.342,0
30/01/2019 01:00,30/01/2019 01:00,3.402,3.402,0
30/01/2019 02:00,30/01/2019 02:00,3.421,3.421,0
30/01/2019 03:00,30/01/2019 03:00,3.412,3.412,0
30/01/2019 04:00,30/01/2019 04:00,3.421,3.421,0
30/01/2019 05:00,30/01/2019 05:00,3.499,3.499,0
30/01/2019 06:00,30/01/2019 06:00,3.653,3.653,0
30/01/2019 07:00,30/01/2019 07:00,3.752,3.752,0
30/01/2019 08:00,30/01/2019 08:00,3.773,3.773,0
30/01/2019 09:00,30/01/2019 09:00,3.704,3.704,0
30/01/2019 10:00,30/01/2019 10:00,3.576,3.576,0
30/01/2019 11:00,30/01/2019 11:00,3.452,3.452,0
30/01/2019 12:00,30/01/2019 12:00,3.327,3.327,0
30/01/2019 13:00,30/01/2019 13:00,3.193,3.193,0
30/01/2019 14:00,30/01/2019 14:00,3.099,3.099,0
30/01/2019 15:00,30/01/2019 15:00,3.094,3.094,0
30/01/2019 16:00,30/01/2019 16:00,3.248,3.248,0
30/01/2019 17:00,30/01/2019 17:00,3.529,3.529,0
30/01/2019 18:00,30/01/2019 18:00,3.585,3.585,0
30/01/2019 19:00,30/01/2019 19:00,3.404,3.404,0
30/01/2019 20:00,30/01/2019 20:00,3.279,3.279,0
30/01/2019 21:00,30/01/2019 21:00,3.332,3.332,0
30/01/2019 22:00,30/01/2019 22:00,3.395,3.395,0
30/01/2019 23:00,30/01/2019 23:00,3.389,3.389,0
31/01/2019 00:00,31/01/2019 00:00,3.478,3.478,0
31/01/2019 01:00,31/01/2019 01:00,3.534,3.534,0
31/01/2019 02:00,31/01/2019 02:00,3.547,3.547,0
31/01/2019 03:00,31/01/2019 03:00,3.53,3.53,0
31/01/2019 04:00,31/01/2019 04:00,3.533,3.533,0
31/01/2019 05:00,31/01/2019 05:00,3.606,3.606,0
31/01/2019 06:00,31/01/2019 06:00,3.756,3.756,0
31/01/2019 07:00,31/01/2019 07:00,3.851,3.851,0
31/01/2019 08:00,31/01/2019 08:00,3.864,3.864,0
31/01/2019 09:00,31/01/2019 09:00,3.786,3.786,0
31/01/2019 10:00,31/01/2019 10:00,3.647,3.647,0
31/01/2019 11:00,31/01/2019 11:00,3.513,3.513,0
31/01/2019 12:00,31/01/2019 12:00,3.379,3.379,0
31/01/2019 13:00,31/01/2019 13:00,3.236,3.236,0
31/01/2019 14:00,31/01/2019 14:00,3.133,3.133,0
31/01/2019 15:00,31/01/2019 15:00,3.123,3.123,0
31/01/2019 16:00,31/01/2019 16:00,3.271,3.271,0
31/01/2019 17:00,31/01/2019 17:00,3.546,3.546,0
31/01/2019 18:00,31/01/2019 18:00,3.595,3.595,0
31/01/2019 19:00,31/01/2019 19:00,3.407,3.407,0
31/01/2019 20:00,31/01/2019 20:00,3.276,3.276,0
31/01/2019 21:00,31/01/2019 21:00,3.323,3.323,0
31/01/2019 22:00,31/01/2019 22:00,3.38,3.38,0
31/01/2019 23:00,31/01/2019 23:00,3.368,3.368,0
01/02/2019 00:00,01/02/2019 00:00,3.45,3.45,0
01/02/2019 01:00,01/02/2019 01:00,3.501,3.501,0
01/02/2019 02:00,01/02/2019 02:00,3.508,3.508,0
01/02/2019 03:00,01/02/2019 03:00,3.488,3.488,0
01/02/2019 04:00,01/02/2019 04:00,3.486,3.486,0
01/02/2019 05:00,01/02/2019 05:00,3.554,3.554,0
01/02/2019 06:00,01/02/2019 06:00,3.699,3.699,0
01/02/2019 07:00,01/02/2019 07:00,3.789,3.789,0
01/02/2019 08:00,01/02/2019 08:00,3.8,3.8,0
01/02/2019 09:00,01/02/2019 09:00,3.721,3.721,0
01/02/2019 10:00,01/02/2019 10:00,3.584,3.584,0
01/02/2019 11:00,01/02/2019 11:00,3.452,3.452,0
01/02/2019 12:00,01/02/2019 12:00,3.32,3.32,0
01/02/2019 13:00,01/02/2019 13:00,3.181,3.181,0
01/02/2019 14:00,01/02/2019 14:00,3.081,3.081,0
01/02/2019 15:00,01/02/2019 15:00,3.072,3.072,0
01/02/2019 16:00,01/02/2019 16:00,3.221,3.221,0
01/02/2019 17:00,01/02/2019 17:00,3.495,3.495,0
01/02/2019 18:00,01/02/2019 18:00,3.546,3.546,0
01/02/2019 19:00,01/02/2019 19:00,3.365,3.365,0
01/02/2019 20:00,01/02/2019 20:00,3.239,3.239,0
01/02/2019 21:00,01/02/2019 21:00,3.289,3.289,0
01/02/2019 22:00,01/02/2019 22:00,3.35,3.35,0
01/02/2019 23:00,01/02/2019 23:00,3.343,3.343,0
02/02/2019 00:00,02/02/2019 00:00,3.429,3.429,0
02/02/2019 01:00,02/02/2019 01:00,3.483,3.483,0
02/02/2019 02:00,02/02/2019 02:00,3.496,3.496,0
02/02/2019 03:00,02/02/2019 03:00,3.48,3.48,0
02/02/2019 04:00,02/02/2019 04:00,3.483,3.483,0
02/02/2019 05:00,02/02/2019 05:00,3.555,3.555,0
02/02/2019 06:00,02/02/2019 06:00,3.704,3.704,0
02/02/2019 07:00,02/02/2019 07:00,3.798,3.798,0
02/02/2019 08:00,02/02/2019 08:00,3.812,3.812,0
02/02/2019 09:00,02/02/2019 09:00,3.736,3.736,0
02/02/2019 10:00,02/02/2019 10:00,3.601,3.601,0
02/02/2019 11:00,02/02/2019 11:00,3.469,3.469,0
02/02/2019 12:00,02/02/2019 12:00,3.338,3.338,0
02/02/2019 13:00,02/02/2019 13:00,3.198,3.198,0
02/02/2019 14:00,02/02/2019 14:00,3.097,3.097,0
02/02/2019 15:00,02/02/2019 15:00,3.088,3.088,0
02/02/2019 16:00,02/02/2019 16:00,3.235,3.235,0
02/02/2019 17:00,02/02/2019 17:00,3.508,3.508,0
02/02/2019 18:00,02/02/2019 18:00,3.557,3.557,0
02/02/2019 19:00,02/02/2019 19:00,3.372,3.372,0
02/02/2019 20:00,02/02/2019 20:00,3.241,3.241,0
02/02/2019 21:00,02/02/2019 21:00,3.288,3.288,0
02/02/2019 22:00,02/02/2019 22:00,3.343,3.343,0
02/02/2019 23:00,02/02/2019 23:00,3.33,3.33,0
03/02/2019 00:00,03/02/2019 00:00,3.41,3.41,0
03/02/2019 01:00,03/02/2019 01:00,3.457,3.457,0
03/02/2019 02:00,03/02/2019 02:00,3.462,3.462,0
03/02/2019 03:00,03/02/2019 03:00,3.438,3.438,0
03/02/2019 04:00,03/02/2019 04:00,3.432,3.432,0
03/02/2019 05:00,03/02/2019 05:00,3.494,3.494,0
03/02/2019 06:00,03/02/2019 06:00,3.631,3.631,0
03/02/2019 07:00,03/02/2019 07:00,3.712,3.712,0
03/02/2019 08:00,03/02/2019 08:00,3.714,3.714,0
03/02/2019 09:00,03/02/2019 09:00,3.628,3.628,0
03/02/2019 10:00,03/02/2019 10:00,3.485,3.485,0
03/02/2019 11:00,03/02/2019 11:00,3.346,3.346,0
03/02/2019 12:00,03/02/2019 12:00,3.208,3.208,0
03/02/2019 13:00,03/02/2019 13:00,3.061,3.061,0
03/02/2019 14:00,03/02/2019 14:00,2.953,2.953,0
03/02/2019 15:00,03/02/2019 15:00,2.932,2.932,0
03/02/2019 16:00,03/02/2019 16:00,3.06,3.06,0
03/02/2019 17:00,03/02/2019 17:00,3.304,3.304,0
03/02/2019 18:00,03/02/2019 18:00,3.337,3.337,0
03/02/2019 19:00,03/02/2019 19:00,3.149,3.149,0
03/02/2019 20:00,03/02/2019 20:00,3.015,3.015,0
03/02/2019 21:00,03/02/2019 21:00,3.046,3.046,0
03/02/2019 22:00,03/02/2019 22:00,3.084,3.084,0
03/02/2019 23:00,03/02/2019 23:00,3.061,3.061,0
04/02/2019 00:00,04/02/2019 00:00,3.122,3.122,0
04/02/2019 01:00,04/02/2019 01:00,3.154,3.154,0
04/02/2019 02:00,04/02/2019 02:00,3.147,3.147,0
04/02/2019 03:00,04/02/2019 03:00,3.115,3.115,0
04/02/2019 04:00,04/02/2019 04:00,3.1,3.1,0
04/02/2019 05:00,04/02/2019 05:00,3.148,3.148,0
04/02/2019 06:00,04/02/2019 06:00,3.263,3.263,0
04/02/2019 07:00,04/02/2019 07:00,3.329,3.329,0
04/02/2019 08:00,04/02/2019 08:00,3.325,3.325,0
04/02/2019 09:00,04/02/2019 09:00,3.244,3.244,0
04/02/2019 10:00,04/02/2019 10:00,3.113,3.113,0
04/02/2019 11:00,04/02/2019 11:00,2.987,2.987,0
04/02/2019 12:00,04/02/2019 12:00,2.864,2.864,0
04/02/2019 13:00,04/02/2019 13:00,2.735,2.735,0
04/02/2019 14:00,04/02/2019 14:00,2.641,2.641,0
04/02/2019 15:00,04/02/2019 15:00,2.626,2.626,0
04/02/2019 16:00,04/02/2019 16:00,2.746,2.746,0
04/02/2019 17:00,04/02/2019 17:00,2.972,2.972,0
04/02/2019 18:00,04/02/2019 18:00,3.009,3.009,0
04/02/2019 19:00,04/02/2019 19:00,2.848,2.848,0
04/02/2019 20:00,04/02/2019 20:00,2.736,2.736,0
04/02/2019 21:00,04/02/2019 21:00,2.773,2.773,0
04/02/2019 22:00,04/02/2019 22:00,2.818,2.818,0
04/02/2019 23:00,04/02/2019 23:00,2.807,2.807,0
05/02/2019 00:00,05/02/2019 00:00,2.874,2.874,0
05/02/2019 01:00,05/02/2019 01:00,2.914,2.914,0
05/02/2019 02:00,05/02/2019 02:00,2.919,2.919,0
05/02/2019 03:00,05/02/2019 03:00,2.9,2.9,0
05/02/2019 04:00,05/02/2019 04:00,2.897,2.897,0
05/02/2019 05:00,05/02/2019 05:00,2.952,2.952,0
05/02/2019 06:00,05/02/2019 06:00,3.07,3.07,0
05/02/2019 07:00,05/02/2019 07:00,3.141,3.141,0
05/02/2019 08:00,05/02/2019 08:00,3.146,3.146,0
05/02/2019 09:00,05/02/2019 09:00,3.077,3.077,0
05/02/2019 10:00,05/02/2019 10:00,2.959,2.959,0
05/02/2019 11:00,05/02/2019 11:00,2.845,2.845,0
05/02/2019 12:00,05/02/2019 12:00,2.73,2.73,0
05/02/2019 13:00,05/02/2019 13:00,2.608,2.608,0
05/02/2019 14:00,05/02/2019 14:00,2.519,2.519,0
05/02/2019 15:00,05/02/2019 15:00,2.504,2.504,0
05/02/2019 16:00,05/02/2019 16:00,2.616,2.616,0
05/02/2019 17:00,05/02/2019 17:00,2.828,2.828,0
05/02/2019 18:00,05/02/2019 18:00,2.859,2.859,0
05/02/2019 19:00,05/02/2019 19:00,2.702,2.702,0
05/02/2019 20:00,05/02/2019 20:00,2.589,2.589,0
05/02/2019 21:00,05/02/2019 21:00,2.618,2.618,0
05/02/2019 22:00,05/02/2019 22:00,2.655,2.655,0
05/02/2019 23:00,05/02/2019 23:00,2.637,2.637,0
06/02/2019 00:00,06/02/2019 00:00,2.693,2.693,0
06/02/2019 01:00,06/02/2019 01:00,2.724,2.724,0
06/02/2019 02:00,06/02/2019 02:00,2.721,2.721,0
06/02/2019 03:00,06/02/2019 03:00,2.697,2.697,0
06/02/2019 04:00,06/02/2019 04:00,2.687,2.687,0
06/02/2019 05:00,06/02/2019 05:00,2.732,2.732,0
06/02/2019 06:00,06/02/2019 06:00,2.835,2.835,0
06/02/2019 07:00,06/02/2019 07:00,2.896,2.896,0
